"사고다발지fid","사고다발지id","법정동코드","지점코드","시도시군구명","지점명","사고건수","사상자수","사망자수","중상자수","경상자수","부상신고자수","경도","위도","다발지역폴리곤"
6931242,"2024049","4111514100","41115005  ",경기 수원시 팔달구5,경기 수원시 팔달구 인계동(무비사거리 부근),3,6,0,3,3,0,127.032063228886,37.263838011311,"{""type"":""Polygon"",""coordinates"":[[[127.03385986,37.26361106],[127.03382534,37.26333092],[127.0337231,37.26306155],[127.03355707,37.26281329],[127.03333364,37.26259569],[127.03306138,37.2624171],[127.03275077,37.26228441],[127.03241373,37.26220269],[127.03206323,37.2621751],[127.03171272,37.26220269],[127.03137569,37.26228441],[127.03106507,37.2624171],[127.03079282,37.26259569],[127.03056939,37.26281329],[127.03040336,37.26306155],[127.03030112,37.26333092],[127.0302666,37.26361106],[127.03030112,37.2638912],[127.03040336,37.26416058],[127.03056939,37.26440883],[127.03079282,37.26462643],[127.03106507,37.264805],[127.03137569,37.2649377],[127.03171272,37.26501941],[127.03206323,37.265047],[127.03241373,37.26501941],[127.03275077,37.2649377],[127.03306138,37.264805],[127.03333364,37.26462643],[127.03355707,37.26440883],[127.0337231,37.26416058],[127.03382534,37.2638912],[127.03385986,37.26361106]]]}"
6931257,"2024049","4111513400","41115006  ",경기 수원시 팔달구6,경기 수원시 팔달구 매산로1가(수원역전시장 B동 부근),3,5,0,3,2,0,127.001993098084,37.267344276210,"{""type"":""Polygon"",""coordinates"":[[[127.00378973,37.26711728],[127.00375521,37.26683716],[127.00365297,37.26656779],[127.00348694,37.26631955],[127.00326351,37.26610195],[127.00299125,37.26592338],[127.00268064,37.26579069],[127.0023436,37.26570898],[127.0019931,37.26568139],[127.00164259,37.26570898],[127.00130556,37.26579069],[127.00099494,37.26592338],[127.00072269,37.26610195],[127.00049925,37.26631955],[127.00033323,37.26656779],[127.00023099,37.26683716],[127.00019647,37.26711728],[127.00023099,37.26739741],[127.00033323,37.26766677],[127.00049925,37.26791502],[127.00072269,37.2681326],[127.00099494,37.26831117],[127.00130556,37.26844386],[127.00164259,37.26852557],[127.0019931,37.26855316],[127.0023436,37.26852557],[127.00268064,37.26844386],[127.00299125,37.26831117],[127.00326351,37.2681326],[127.00348694,37.26791502],[127.00365297,37.26766677],[127.00375521,37.26739741],[127.00378973,37.26711728]]]}"
6931154,"2024049","4111514100","41115007  ",경기 수원시 팔달구7,경기 수원시 팔달구 인계동(우만사거리 부근),3,4,0,4,0,0,127.036917925535,37.276805622073,"{""type"":""Polygon"",""coordinates"":[[[127.03871456,37.27657851],[127.03868003,37.27629842],[127.0385778,37.27602909],[127.03841177,37.27578087],[127.03818834,37.27556331],[127.03791608,37.27538476],[127.03760547,37.27525208],[127.03726843,37.27517038],[127.03691793,37.27514279],[127.03656742,37.27517038],[127.03623038,37.27525208],[127.03591977,37.27538476],[127.03564752,37.27556331],[127.03542408,37.27578087],[127.03525806,37.27602909],[127.03515582,37.27629842],[127.03512129,37.27657851],[127.03515582,37.2768586],[127.03525806,37.27712793],[127.03542408,37.27737614],[127.03564752,37.2775937],[127.03591977,37.27777224],[127.03623038,37.27790492],[127.03656742,37.27798661],[127.03691793,37.2780142],[127.03726843,37.27798661],[127.03760547,37.27790492],[127.03791608,37.27777224],[127.03818834,37.2775937],[127.03841177,37.27737614],[127.0385778,37.27712793],[127.03868003,37.2768586],[127.03871456,37.27657851]]]}"
6931024,"2024049","4111514100","41115008  ",경기 수원시 팔달구8,경기 수원시 팔달구 인계동(인계사거리 부근),3,4,0,3,1,0,127.027163571065,37.268248896694,"{""type"":""Polygon"",""coordinates"":[[[127.0289602,37.26802189],[127.02892568,37.26774177],[127.02882344,37.26747241],[127.02865741,37.26722416],[127.02843398,37.26700658],[127.02816173,37.266828],[127.02785111,37.26669531],[127.02751408,37.2666136],[127.02716357,37.26658601],[127.02681307,37.2666136],[127.02647603,37.26669531],[127.02616542,37.266828],[127.02589316,37.26700658],[127.02566973,37.26722416],[127.0255037,37.26747241],[127.02540146,37.26774177],[127.02536694,37.26802189],[127.02540146,37.26830202],[127.0255037,37.26857137],[127.02566973,37.26881961],[127.02589316,37.2690372],[127.02616542,37.26921576],[127.02647603,37.26934845],[127.02681307,37.26943016],[127.02716357,37.26945775],[127.02751408,37.26943016],[127.02785111,37.26934845],[127.02816173,37.26921576],[127.02843398,37.2690372],[127.02865741,37.26881961],[127.02882344,37.26857137],[127.02892568,37.26830202],[127.0289602,37.26802189]]]}"
6931186,"2024049","4111514100","41115009  ",경기 수원시 팔달구9,경기 수원시 팔달구 인계동(한스 인계점 부근),3,3,0,3,0,0,127.036085316055,37.272786655650,"{""type"":""Polygon"",""coordinates"":[[[127.03788195,37.2725596],[127.03784742,37.27227949],[127.03774519,37.27201014],[127.03757916,37.27176191],[127.03735573,37.27154434],[127.03708347,37.27136578],[127.03677286,37.2712331],[127.03643582,37.27115139],[127.03608532,37.2711238],[127.03573481,37.27115139],[127.03539778,37.2712331],[127.03508716,37.27136578],[127.03481491,37.27154434],[127.03459147,37.27176191],[127.03442545,37.27201014],[127.03432321,37.27227949],[127.03428869,37.2725596],[127.03432321,37.2728397],[127.03442545,37.27310904],[127.03459147,37.27335727],[127.03481491,37.27357484],[127.03508716,37.27375339],[127.03539778,37.27388607],[127.03573481,37.27396777],[127.03608532,37.27399536],[127.03643582,37.27396777],[127.03677286,37.27388607],[127.03708347,37.27375339],[127.03735573,37.27357484],[127.03757916,37.27335727],[127.03774519,37.27310904],[127.03784742,37.2728397],[127.03788195,37.2725596]]]}"
6931031,"2024049","4113310100","41133001  ",경기 성남시 중원구1,경기 성남시 중원구 성남동(모란삼거리 부근),3,4,1,2,1,0,127.129154916456,37.432343087378,"{""type"":""Polygon"",""coordinates"":[[[127.13095155,37.43211401],[127.13091703,37.43183451],[127.13081479,37.43156574],[127.13064876,37.43131804],[127.13042533,37.43110093],[127.13015307,37.43092275],[127.12984246,37.43079036],[127.12950542,37.43070882],[127.12915492,37.4306813],[127.12880441,37.43070882],[127.12846738,37.43079036],[127.12815676,37.43092275],[127.12788451,37.43110093],[127.12766107,37.43131804],[127.12749505,37.43156574],[127.12739281,37.43183451],[127.12735829,37.43211401],[127.12739281,37.43239352],[127.12749505,37.43266229],[127.12766107,37.43290998],[127.12788451,37.43312708],[127.12815676,37.43330526],[127.12846738,37.43343765],[127.12880441,37.43351918],[127.12915492,37.43354671],[127.12950542,37.43351918],[127.12984246,37.43343765],[127.13015307,37.43330526],[127.13042533,37.43312708],[127.13064876,37.43290998],[127.13081479,37.43266229],[127.13091703,37.43239352],[127.13095155,37.43211401]]]}"
6931165,"2024049","4113310100","41133002  ",경기 성남시 중원구2,경기 성남시 중원구 성남동(모란시장사거리 부근),3,7,0,4,3,0,127.128709670452,37.429929463161,"{""type"":""Polygon"",""coordinates"":[[[127.1305063,37.42970042],[127.13047178,37.4294209],[127.13036954,37.42915213],[127.13020351,37.42890442],[127.12998008,37.42868731],[127.12970782,37.42850912],[127.12939721,37.42837672],[127.12906018,37.42829519],[127.12870967,37.42826765],[127.12835917,37.42829519],[127.12802213,37.42837672],[127.12771152,37.42850912],[127.12743926,37.42868731],[127.12721583,37.42890442],[127.1270498,37.42915213],[127.12694756,37.4294209],[127.12691304,37.42970042],[127.12694756,37.42997994],[127.1270498,37.43024871],[127.12721583,37.43049641],[127.12743926,37.43071352],[127.12771152,37.4308917],[127.12802213,37.4310241],[127.12835917,37.43110563],[127.12870967,37.43113316],[127.12906018,37.43110563],[127.12939721,37.4310241],[127.12970782,37.4308917],[127.12998008,37.43071352],[127.13020351,37.43049641],[127.13036954,37.43024871],[127.13047178,37.42997994],[127.1305063,37.42970042]]]}"
6931038,"2024049","4113510600","41135001  ",경기 성남시 분당구1,경기 성남시 분당구 이매동(벌말사거리 부근),5,12,0,6,5,1,127.119374670823,37.404706692617,"{""type"":""Polygon"",""coordinates"":[[[127.1211713,37.40447797],[127.12113678,37.40419836],[127.12103454,37.40392949],[127.12086851,37.4036817],[127.12064508,37.40346451],[127.12037283,37.40328626],[127.12006221,37.40315382],[127.11972518,37.40307226],[127.11937467,37.40304472],[127.11902417,37.40307226],[127.11868713,37.40315382],[127.11837652,37.40328626],[127.11810426,37.40346451],[127.11788083,37.4036817],[127.1177148,37.40392949],[127.11761256,37.40419836],[127.11757804,37.40447797],[127.11761256,37.40475758],[127.1177148,37.40502644],[127.11788083,37.40527423],[127.11810426,37.40549141],[127.11837652,37.40566965],[127.11868713,37.4058021],[127.11902417,37.40588365],[127.11937467,37.40591119],[127.11972518,37.40588365],[127.12006221,37.4058021],[127.12037283,37.40566965],[127.12064508,37.40549141],[127.12086851,37.40527423],[127.12103454,37.40502644],[127.12113678,37.40475758],[127.1211713,37.40447797]]]}"
6931180,"2024049","4113511200","41135002  ",경기 성남시 분당구2,경기 성남시 분당구 궁내동(184-20 부근),3,21,0,5,6,10,127.103181435444,37.365251636302,"{""type"":""Polygon"",""coordinates"":[[[127.10497807,37.36502341],[127.10494354,37.36474365],[127.10484131,37.36447464],[127.10467528,37.36422672],[127.10445185,37.36400941],[127.10417959,37.36383107],[127.10386898,37.36369856],[127.10353194,37.36361695],[127.10318144,37.3635894],[127.10283093,37.36361695],[127.10249389,37.36369856],[127.10218328,37.36383107],[127.10191103,37.36400941],[127.10168759,37.36422672],[127.10152157,37.36447464],[127.10141933,37.36474365],[127.1013848,37.36502341],[127.10141933,37.36530317],[127.10152157,37.36557218],[127.10168759,37.36582009],[127.10191103,37.36603739],[127.10218328,37.36621573],[127.10249389,37.36634824],[127.10283093,37.36642984],[127.10318144,37.3664574],[127.10353194,37.36642984],[127.10386898,37.36634824],[127.10417959,37.36621573],[127.10445185,37.36603739],[127.10467528,37.36582009],[127.10484131,37.36557218],[127.10494354,37.36530317],[127.10497807,37.36502341]]]}"
6931111,"2024049","4113511100","41135003  ",경기 성남시 분당구3,경기 성남시 분당구 금곡동(입큰메기 부근),3,12,0,5,7,0,127.101822233901,37.352821511729,"{""type"":""Polygon"",""coordinates"":[[[127.10361886,37.35259344],[127.10358434,37.35231364],[127.1034821,37.35204458],[127.10331608,37.35179662],[127.10309264,37.35157927],[127.10282039,37.35140091],[127.10250977,37.35126837],[127.10217274,37.35118675],[127.10182223,37.35115919],[127.10147173,37.35118675],[127.10113469,37.35126837],[127.10082408,37.35140091],[127.10055182,37.35157927],[127.10032839,37.35179662],[127.10016236,37.35204458],[127.10006013,37.35231364],[127.1000256,37.35259344],[127.10006013,37.35287325],[127.10016236,37.3531423],[127.10032839,37.35339026],[127.10055182,37.3536076],[127.10082408,37.35378596],[127.10113469,37.35391849],[127.10147173,37.35400011],[127.10182223,37.35402767],[127.10217274,37.35400011],[127.10250977,37.35391849],[127.10282039,37.35378596],[127.10309264,37.3536076],[127.10331608,37.35339026],[127.1034821,37.3531423],[127.10358434,37.35287325],[127.10361886,37.35259344]]]}"
6931044,"2024049","4113511400","41135004  ",경기 성남시 분당구4,경기 성남시 분당구 구미동(173-1 부근),3,5,0,4,1,0,127.104003106109,37.340682678284,"{""type"":""Polygon"",""coordinates"":[[[127.10579974,37.34045476],[127.10576521,37.34017491],[127.10566298,37.33990581],[127.10549695,37.33965781],[127.10527352,37.33944043],[127.10500126,37.33926203],[127.10469065,37.33912947],[127.10435361,37.33904784],[127.10400311,37.33902027],[127.1036526,37.33904784],[127.10331557,37.33912947],[127.10300495,37.33926203],[127.1027327,37.33944043],[127.10250926,37.33965781],[127.10234324,37.33990581],[127.102241,37.34017491],[127.10220648,37.34045476],[127.102241,37.34073461],[127.10234324,37.34100371],[127.10250926,37.34125171],[127.1027327,37.34146908],[127.10300495,37.34164747],[127.10331557,37.34178003],[127.1036526,37.34186166],[127.10400311,37.34188922],[127.10435361,37.34186166],[127.10469065,37.34178003],[127.10500126,37.34164747],[127.10527352,37.34146908],[127.10549695,37.34125171],[127.10566298,37.34100371],[127.10576521,37.34073461],[127.10579974,37.34045476]]]}"
6931030,"2024049","4115010700","41150001  ",경기 의정부시1,경기 의정부시 낙양동(133-3 부근),3,9,0,3,6,0,127.085337378274,37.749175299802,"{""type"":""Polygon"",""coordinates"":[[[127.08713401,37.74894223],[127.08709949,37.74866392],[127.08699725,37.7483963],[127.08683122,37.74814967],[127.08660779,37.74793349],[127.08633553,37.74775607],[127.08602492,37.74762424],[127.08568788,37.74754306],[127.08533738,37.74751565],[127.08498687,37.74754306],[127.08464984,37.74762424],[127.08433922,37.74775607],[127.08406697,37.74793349],[127.08384353,37.74814967],[127.08367751,37.7483963],[127.08357527,37.74866392],[127.08354075,37.74894223],[127.08357527,37.74922054],[127.08367751,37.74948815],[127.08384353,37.74973478],[127.08406697,37.74995096],[127.08433922,37.75012837],[127.08464984,37.75026019],[127.08498687,37.75034137],[127.08533738,37.75036878],[127.08568788,37.75034137],[127.08602492,37.75026019],[127.08633553,37.75012837],[127.08660779,37.74995096],[127.08683122,37.74973478],[127.08699725,37.74948815],[127.08709949,37.74922054],[127.08713401,37.74894223]]]}"
6931001,"2024049","4115010600","41150002  ",경기 의정부시2,경기 의정부시 민락동(민락길약국 부근),3,6,0,3,3,0,127.098101681359,37.743874879441,"{""type"":""Polygon"",""coordinates"":[[[127.09989831,37.74364188],[127.09986379,37.74336355],[127.09976155,37.74309591],[127.09959553,37.74284926],[127.09937209,37.74263306],[127.09909984,37.74245563],[127.09878922,37.74232379],[127.09845219,37.7422426],[127.09810168,37.74221519],[127.09775118,37.7422426],[127.09741414,37.74232379],[127.09710353,37.74245563],[127.09683127,37.74263306],[127.09660784,37.74284926],[127.09644181,37.74309591],[127.09633957,37.74336355],[127.09630505,37.74364188],[127.09633957,37.74392021],[127.09644181,37.74418784],[127.09660784,37.74443449],[127.09683127,37.74465068],[127.09710353,37.7448281],[127.09741414,37.74495994],[127.09775118,37.74504112],[127.09810168,37.74506853],[127.09845219,37.74504112],[127.09878922,37.74495994],[127.09909984,37.7448281],[127.09937209,37.74465068],[127.09959553,37.74443449],[127.09976155,37.74418784],[127.09986379,37.74392021],[127.09989831,37.74364188]]]}"
6931178,"2024049","4117310100","41173001  ",경기 안양시 동안구1,경기 안양시 동안구 비산동(비산사거리 부근),3,4,1,2,1,0,126.933611035838,37.398597033199,"{""type"":""Polygon"",""coordinates"":[[[126.93540767,37.39836839],[126.93537314,37.39808875],[126.93527091,37.39781986],[126.93510488,37.39757205],[126.93488145,37.39735484],[126.93460919,37.39717658],[126.93429858,37.39704413],[126.93396154,37.39696256],[126.93361104,37.39693502],[126.93326053,37.39696256],[126.9329235,37.39704413],[126.93261288,37.39717658],[126.93234063,37.39735484],[126.93211719,37.39757205],[126.93195117,37.39781986],[126.93184893,37.39808875],[126.93181441,37.39836839],[126.93184893,37.39864802],[126.93195117,37.39891691],[126.93211719,37.39916471],[126.93234063,37.39938192],[126.93261288,37.39956017],[126.9329235,37.39969262],[126.93326053,37.39977419],[126.93361104,37.39980173],[126.93396154,37.39977419],[126.93429858,37.39969262],[126.93460919,37.39956017],[126.93488145,37.39938192],[126.93510488,37.39916471],[126.93527091,37.39891691],[126.93537314,37.39864802],[126.93540767,37.39836839]]]}"
6931028,"2024049","4117310400","41173002  ",경기 안양시 동안구2,경기 안양시 동안구 호계동(통통포차 부근),3,6,0,4,2,0,126.945267221693,37.386799253322,"{""type"":""Polygon"",""coordinates"":[[[126.94706385,37.38657075],[126.94702933,37.38629108],[126.94692709,37.38602214],[126.94676107,37.38577429],[126.94653763,37.38555705],[126.94626538,37.38537876],[126.94595476,37.38524628],[126.94561773,37.3851647],[126.94526722,37.38513716],[126.94491672,37.3851647],[126.94457968,37.38524628],[126.94426907,37.38537876],[126.94399681,37.38555705],[126.94377338,37.38577429],[126.94360735,37.38602214],[126.94350511,37.38629108],[126.94347059,37.38657075],[126.94350511,37.38685043],[126.94360735,37.38711936],[126.94377338,37.38736721],[126.94399681,37.38758445],[126.94426907,37.38776273],[126.94457968,37.3878952],[126.94491672,37.38797678],[126.94526722,37.38800433],[126.94561773,37.38797678],[126.94595476,37.3878952],[126.94626538,37.38776273],[126.94653763,37.38758445],[126.94676107,37.38736721],[126.94692709,37.38711936],[126.94702933,37.38685043],[126.94706385,37.38657075]]]}"
6931156,"2024049","4119210900","41192001  ",경기 부천시 원미구1,경기 부천시 원미구 상동(624-1 부근),3,6,0,3,3,0,126.747732046594,37.505659874160,"{""type"":""Polygon"",""coordinates"":[[[126.74952868,37.50542988],[126.74949416,37.50515065],[126.74939192,37.50488214],[126.74922589,37.50463469],[126.74900246,37.5044178],[126.7487302,37.50423979],[126.74841959,37.50410753],[126.74808255,37.50402608],[126.74773205,37.50399857],[126.74738154,37.50402608],[126.74704451,37.50410753],[126.74673389,37.50423979],[126.74646164,37.5044178],[126.7462382,37.50463469],[126.74607218,37.50488214],[126.74596994,37.50515065],[126.74593542,37.50542988],[126.74596994,37.50570911],[126.74607218,37.5059776],[126.7462382,37.50622505],[126.74646164,37.50644194],[126.74673389,37.50661994],[126.74704451,37.5067522],[126.74738154,37.50683365],[126.74773205,37.50686115],[126.74808255,37.50683365],[126.74841959,37.5067522],[126.7487302,37.50661994],[126.74900246,37.50644194],[126.74922589,37.50622505],[126.74939192,37.5059776],[126.74949416,37.50570911],[126.74952868,37.50542988]]]}"
6931135,"2024049","4119210800","41192002  ",경기 부천시 원미구2,경기 부천시 원미구 중동(경찰서삼거리 부근),3,4,0,3,1,0,126.776642492022,37.501838475434,"{""type"":""Polygon"",""coordinates"":[[[126.77843912,37.50160853],[126.7784046,37.50132928],[126.77830236,37.50106076],[126.77813634,37.5008133],[126.7779129,37.50059639],[126.77764065,37.50041838],[126.77733003,37.50028611],[126.776993,37.50020465],[126.77664249,37.50017715],[126.77629199,37.50020465],[126.77595495,37.50028611],[126.77564434,37.50041838],[126.77537208,37.50059639],[126.77514865,37.5008133],[126.77498262,37.50106076],[126.77488038,37.50132928],[126.77484586,37.50160853],[126.77488038,37.50188777],[126.77498262,37.50215628],[126.77514865,37.50240374],[126.77537208,37.50262065],[126.77564434,37.50279865],[126.77595495,37.50293092],[126.77629199,37.50301237],[126.77664249,37.50303987],[126.776993,37.50301237],[126.77733003,37.50293092],[126.77764065,37.50279865],[126.7779129,37.50262065],[126.77813634,37.50240374],[126.77830236,37.50215628],[126.7784046,37.50188777],[126.77843912,37.50160853]]]}"
6931094,"2024049","4119410200","41194001  ",경기 부천시 소사구1,경기 부천시 소사구 심곡본동(심곡고가사거리 부근),4,8,0,5,3,0,126.776165685813,37.483840122985,"{""type"":""Polygon"",""coordinates"":[[[126.77796232,37.4836104],[126.77792779,37.48333109],[126.77782556,37.48306251],[126.77765953,37.48281498],[126.7774361,37.48259802],[126.77716384,37.48241997],[126.77685323,37.48228766],[126.77651619,37.48220619],[126.77616569,37.48217868],[126.77581518,37.48220619],[126.77547815,37.48228766],[126.77516753,37.48241997],[126.77489528,37.48259802],[126.77467184,37.48281498],[126.77450582,37.48306251],[126.77440358,37.48333109],[126.77436906,37.4836104],[126.77440358,37.48388971],[126.77450582,37.48415829],[126.77467184,37.48440581],[126.77489528,37.48462277],[126.77516753,37.48480081],[126.77547815,37.48493312],[126.77581518,37.48501459],[126.77616569,37.4850421],[126.77651619,37.48501459],[126.77685323,37.48493312],[126.77716384,37.48480081],[126.7774361,37.48462277],[126.77765953,37.48440581],[126.77782556,37.48415829],[126.77792779,37.48388971],[126.77796232,37.4836104]]]}"
6931047,"2024049","4122025022","41220001  ",경기 평택시1,경기 평택시 팽성읍(송화사거리 부근),4,9,1,4,3,1,127.052854601369,36.947862727949,"{""type"":""Polygon"",""coordinates"":[[[127.05465123,36.94763976],[127.05461671,36.94735844],[127.05451447,36.94708793],[127.05434845,36.94683862],[127.05412501,36.9466201],[127.05385276,36.94644077],[127.05354214,36.94630751],[127.05320511,36.94622545],[127.0528546,36.94619774],[127.0525041,36.94622545],[127.05216706,36.94630751],[127.05185645,36.94644077],[127.05158419,36.9466201],[127.05136076,36.94683862],[127.05119473,36.94708793],[127.05109249,36.94735844],[127.05105797,36.94763976],[127.05109249,36.94792108],[127.05119473,36.94819159],[127.05136076,36.9484409],[127.05158419,36.94865941],[127.05185645,36.94883874],[127.05216706,36.94897199],[127.0525041,36.94905405],[127.0528546,36.94908176],[127.05320511,36.94905405],[127.05354214,36.94897199],[127.05385276,36.94883874],[127.05412501,36.94865941],[127.05434845,36.9484409],[127.05451447,36.94819159],[127.05461671,36.94792108],[127.05465123,36.94763976]]]}"
6930998,"2024049","4122010900","41220002  ",경기 평택시2,경기 평택시 이충동(평택병원사거리 부근),4,5,0,4,1,0,127.061219521932,37.056814351159,"{""type"":""Polygon"",""coordinates"":[[[127.06301615,37.05659001],[127.06298163,37.0563091],[127.06287939,37.05603898],[127.06271337,37.05579003],[127.06248993,37.05557183],[127.06221768,37.05539275],[127.06190706,37.05525969],[127.06157003,37.05517775],[127.06121952,37.05515008],[127.06086902,37.05517775],[127.06053198,37.05525969],[127.06022137,37.05539275],[127.05994911,37.05557183],[127.05972568,37.05579003],[127.05955965,37.05603898],[127.05945741,37.0563091],[127.05942289,37.05659001],[127.05945741,37.05687093],[127.05955965,37.05714105],[127.05972568,37.05738999],[127.05994911,37.05760819],[127.06022137,37.05778726],[127.06053198,37.05792032],[127.06086902,37.05800226],[127.06121952,37.05802992],[127.06157003,37.05800226],[127.06190706,37.05792032],[127.06221768,37.05778726],[127.06248993,37.05760819],[127.06271337,37.05738999],[127.06287939,37.05714105],[127.06298163,37.05687093],[127.06301615,37.05659001]]]}"
6931142,"2024049","4122011700","41220003  ",경기 평택시3,경기 평택시 합정동(산삼창 부근),3,7,0,3,4,0,127.117433420011,36.988423350268,"{""type"":""Polygon"",""coordinates"":[[[127.11923005,36.98819988],[127.11919553,36.9879187],[127.11909329,36.98764834],[127.11892726,36.98739917],[127.11870383,36.98718076],[127.11843157,36.98700153],[127.11812096,36.98686834],[127.11778393,36.98678632],[127.11743342,36.98675863],[127.11708291,36.98678632],[127.11674588,36.98686834],[127.11643527,36.98700153],[127.11616301,36.98718076],[127.11593958,36.98739917],[127.11577355,36.98764834],[127.11567131,36.9879187],[127.11563679,36.98819988],[127.11567131,36.98848105],[127.11577355,36.98875141],[127.11593958,36.98900058],[127.11616301,36.98921897],[127.11643527,36.98939821],[127.11674588,36.98953139],[127.11708291,36.9896134],[127.11743342,36.98964109],[127.11778393,36.9896134],[127.11812096,36.98953139],[127.11843157,36.98939821],[127.11870383,36.98921897],[127.11892726,36.98900058],[127.11909329,36.98875141],[127.11919553,36.98848105],[127.11923005,36.98819988]]]}"
6931204,"2024049","4122011800","41220004  ",경기 평택시4,경기 평택시 비전동(문예회관사거리 부근),3,5,0,4,1,0,127.114636907593,36.990343384362,"{""type"":""Polygon"",""coordinates"":[[[127.11643354,36.99011989],[127.11639902,36.98983872],[127.11629678,36.98956836],[127.11613075,36.9893192],[127.11590732,36.9891008],[127.11563506,36.98892157],[127.11532445,36.98878838],[127.11498741,36.98870637],[127.11463691,36.98867868],[127.1142864,36.98870637],[127.11394937,36.98878838],[127.11363875,36.98892157],[127.1133665,36.9891008],[127.11314306,36.9893192],[127.11297704,36.98956836],[127.1128748,36.98983872],[127.11284028,36.99011989],[127.1128748,36.99040105],[127.11297704,36.9906714],[127.11314306,36.99092057],[127.1133665,36.99113896],[127.11363875,36.99131819],[127.11394937,36.99145136],[127.1142864,36.99153337],[127.11463691,36.99156107],[127.11498741,36.99153337],[127.11532445,36.99145136],[127.11563506,36.99131819],[127.11590732,36.99113896],[127.11613075,36.99092057],[127.11629678,36.9906714],[127.11639902,36.99040105],[127.11643354,36.99011989]]]}"
6931058,"2024049","4122025622","41220005  ",경기 평택시5,경기 평택시 포승읍(수피자 포승점 부근),3,3,0,3,0,0,126.843931298844,36.991193152355,"{""type"":""Polygon"",""coordinates"":[[[126.84572793,36.99096964],[126.84569341,36.99068848],[126.84559117,36.99041813],[126.84542514,36.99016896],[126.84520171,36.98995057],[126.84492945,36.98977134],[126.84461884,36.98963816],[126.8442818,36.98955614],[126.8439313,36.98952845],[126.84358079,36.98955614],[126.84324376,36.98963816],[126.84293314,36.98977134],[126.84266089,36.98995057],[126.84243746,36.99016896],[126.84227143,36.99041813],[126.84216919,36.99068848],[126.84213467,36.99096964],[126.84216919,36.9912508],[126.84227143,36.99152116],[126.84243746,36.99177031],[126.84266089,36.9919887],[126.84293314,36.99216793],[126.84324376,36.99230111],[126.84358079,36.99238312],[126.8439313,36.99241081],[126.8442818,36.99238312],[126.84461884,36.99230111],[126.84492945,36.99216793],[126.84520171,36.9919887],[126.84542514,36.99177031],[126.84559117,36.99152116],[126.84569341,36.9912508],[126.84572793,36.99096964]]]}"
6931066,"2024049","4127110300","41271001  ",경기 안산시 상록구1,경기 안산시 상록구 사동(사리역 수인분당선 부근),3,4,0,3,1,0,126.857178250192,37.290162846944,"{""type"":""Polygon"",""coordinates"":[[[126.85897488,37.28993557],[126.85894036,37.28965553],[126.85883812,37.28938624],[126.85867209,37.28913807],[126.85844866,37.28892055],[126.8581764,37.28874203],[126.85786579,37.28860938],[126.85752876,37.28852769],[126.85717825,37.28850011],[126.85682774,37.28852769],[126.85649071,37.28860938],[126.8561801,37.28874203],[126.85590784,37.28892055],[126.85568441,37.28913807],[126.85551838,37.28938624],[126.85541614,37.28965553],[126.85538162,37.28993557],[126.85541614,37.29021561],[126.85551838,37.29048489],[126.85568441,37.29073305],[126.85590784,37.29095057],[126.8561801,37.29112909],[126.85649071,37.29126173],[126.85682774,37.29134342],[126.85717825,37.291371],[126.85752876,37.29134342],[126.85786579,37.29126173],[126.8581764,37.29112909],[126.85844866,37.29095057],[126.85867209,37.29073305],[126.85883812,37.29048489],[126.85894036,37.29021561],[126.85897488,37.28993557]]]}"
6931124,"2024049","4127310700","41273001  ",경기 안산시 단원구1,경기 안산시 단원구 초지동(고잔역삼거리 부근),5,8,0,6,2,0,126.822484999941,37.317398327996,"{""type"":""Polygon"",""coordinates"":[[[126.82428163,37.31717071],[126.82424711,37.31689077],[126.82414487,37.31662158],[126.82397884,37.3163735],[126.82375541,37.31615606],[126.82348315,37.3159776],[126.82317254,37.315845],[126.82283551,37.31576334],[126.822485,37.31573577],[126.82213449,37.31576334],[126.82179746,37.315845],[126.82148685,37.3159776],[126.82121459,37.31615606],[126.82099116,37.3163735],[126.82082513,37.31662158],[126.82072289,37.31689077],[126.82068837,37.31717071],[126.82072289,37.31745064],[126.82082513,37.31771982],[126.82099116,37.3179679],[126.82121459,37.31818534],[126.82148685,37.31836379],[126.82179746,37.31849639],[126.82213449,37.31857804],[126.822485,37.31860561],[126.82283551,37.31857804],[126.82317254,37.31849639],[126.82348315,37.31836379],[126.82375541,37.31818534],[126.82397884,37.3179679],[126.82414487,37.31771982],[126.82424711,37.31745064],[126.82428163,37.31717071]]]}"
